2589	@united Booked a flight home over 7 months ago and requested seats together for my fiancÃ©e and I. We got 2 middle seats. UNACCEPTABLE. The	negative
2590	@AmericanAir @united @SpiritAirPR  @Fioretti2ndWard @ChicagosMayor @garcia4chicago BS that #Noise #Late Flight #NoRahm http://t.co/CFzdJmn0uI	negative
2591	@AmericanAir @superyan I did hear a last call for boarding of this flight when I was at JFK a few hours ago. good luck w/flights!	neutral
2592	I feel completely cheated @united. I read your commitment to customer service via website and def did not get service suggested there.	negative
2593	@AmericanAir thank you for the update!	positive
2594	@AmericanAir how is US4623 going to be on time when they are still deplaning at 4:08? This is BS.	negative
2595	@AmericanAir I know this is probably a no but is there a way to get a cheaper airfare ticket if the flight is leaving in a few hours? ðŸ™	neutral
2596	â€œ@JetBlue: Our fleet's on fleek. http://t.co/CXTTxV2lMPâ€ ðŸ˜’	neutral
2597	@SouthwestAir not very helpful trying to get out of Nashville.Should waive change fee for 2/18.	negative
2598	@AmericanAir I would purchase it if I was there by choice but you guys Cancelled Flightled my flight and have me stuck at DFW for 7 hours!	negative
2599	@JetBlue we would have been up in the air by now. Now our new plane we've been redirected to has mechanical errors aka more delays 2/3	negative
2600	@USAirways That's 1h 10m waiting to get my bag, 1h40m of flight delays, plus the 2hrs of delay I had on the way out. Never flying you again.	negative
2601	@AmericanAir submitted a case to AA customer relations two weeks ago, no word ever since! whats the point of even having CR?	negative
2602	@USAirways Still waiting for another crew member. #cabinfever	negative
2603	@southwestair,  kudos to your rep "Patricia" at gate B11 this Sunday morning at #Chicago #Midway #MDW,â€¦ http://t.co/MmCWkqp2gy	neutral
2604	@JetBlue are we scheduled to depart as scheduled?	neutral
2605	@AmericanAir flights been Cancelled Flightled, can't get through to the desk and nothing showing online under my reservation - what do I do?	negative
2606	@SouthwestAir you guys rule. I will DM you. &lt;3 Thank you.	positive
2607	@JetBlue I usually do-but I didn't make the Flight Booking Problems this time-that'll teach me! Yea I have that going for me at least haha	neutral
2608	@JetBlue Did you discontinue nonstop service from SJC to BOS? Can't find 471 or 472 anywhere	negative
2609	@JetBlue the pilot just stated that after 22 years of flying he has never experienced anything like this. #gettingoffplane	negative
2610	@USAirways is there a # or a time bracket I can call to fix this problem?I've been attempting to fix this contact information issue for days	negative
2611	@SouthwestAir @TaylorLumsden Taylor.  U gotta love SWA responsiveness at the@very least huh?	negative
2612	@united and a husband.	neutral
2613	@USAirways You should be prepared for Weather. All I want to do is find out if I can take train to PHL to catch my connection.	negative
2614	@united I somehow think I'm going to be stuck paying for a hotel room in Denver without winter clothes on my dime.  I guess we'll see.	negative
2615	@USAirways I have never been given a number for elite for usair. Only AA. I waited for 3 hours for an answer and by then my seat was gone.	negative
2616	@JetBlue im flying with you from mi-boston and then icelandair to iceland, 8 hours between. can we check our bags all the way?	neutral
2617	@united + UA has been rolling out improvements too, we think. Hoping they'll catch up soon? Meantime, ANA is our preference!	neutral
2618	@JetBlue  I did.  They have no idea where it is.	negative
2619	@united yes I do.	neutral
2620	@JetBlue I've had no shampoo, no winter coat no deodorant no flatiron and the rest if my stuff since sat	negative
2621	@USAirways car services to and from the hotel, food, hotel cost bc of Cancelled Flightlations fall on the customer with last minute notifications	negative
2622	@USAirways on hold 2 hours 54 minutes. What's going on?	negative
2623	@USAirways Iâ€™ll do that in addition to reviewing on my blog. Your agents were pleasant but the experience was less than :/	negative
2624	@AmericanAir Thanks for asking On second plane after maintenance issue, for flight from ORD to LIT. Sitting at gate in very very warm plane	positive
2625	@united past	neutral
2626	@JetBlue it seems almost inconceivable that sitting a 5 year old alone is considered okay. But this guy thinks so. http://t.co/q9n6NZYSpK	negative
2627	@VirginAmerica gave a credit for my Late Flight flight yesterday. Great service !!!! That's a Wow moment! Unexpected gesture!	positive
2628	@AmericanAir Do you have any sort of live chat feature? We're in the UK right now and that call would cost us alot. :(	neutral
2629	@AmericanAir I have been trying to speak with an agent the whole day about my Cancelled Flightled flight, what I can do?	negative
2630	@united I'm desperately trying to understand how my girlfriend is being treated with this Cancelled Flightled/delayed flight.  #unacceptable #ORD	negative
2631	@united very disappointed in CC. Purchased ticket online w/ voucher and charge full amnt. Would not hold price after refund. Unacceptable	negative
2632	@united - you sure missed the mark on tonight's redeye from LAX to Chicago. What a mess! You can do better!	negative
2633	@SouthwestAir @love_dragonss holy fuckinf shit	positive
2634	@AmericanAir Hello, question, How many balloons do you think it will take to life up one of your planes?	negative
2635	@AmericanAir My sister just received a call that her trip Wednesday (flts 2348/3499) was Cancelled Flightled and resched to next day. Why?	negative
2636	@JetBlue wall separating in row 1. #safetyconcerns http://t.co/zTrDwV0N4l	neutral
2637	@united thank you. I flew into Newark from Vail/Eagle.	positive
2638	@USAirways Gate traffic #DCA, MY flight arrived 20 early,connecting flight 2139 leaving in 23 minutes. Several of us stuck. HOLD THAT PLANE.	negative
2639	@USAirways comin in clutch and sending me to Charlotte then home, I h8 u @AmericanAir, except for Wayne u a real g #ThankJesus #ThankMe	negative
2640	@united Thanks for the reminder. It's been a fun ride. http://t.co/pPVA4Rch9f	positive
2641	@united Nope, no more chances. Your airline messed up both ways of our trip.	negative
2642	@united 6377 and now they sent our green tagged bags to the luggage carousel. It's been one mess up after another. Bad day @united	negative
2643	@united thanks for having ground crews that are surprised when flights arrive. #beingsuckontarmacsucks!	negative
2644	@united why would you overnight my bag Wed to an unknown location with a courier company you apparently can't contact!	negative
2645	@VirginAmerica is that #thestarter??ðŸ˜	neutral
2646	@JetBlue maybe announce the delay so we don't sit on the plane on the runway for an hour+ before taking off	negative
2647	@JetBlue absolutely no worries. I'm just never flying with you again. Ever. Even I have to hitch hike cross country #passengersarepeople	negative
2648	@SouthwestAir three hour flight to Orlando and no wifi? Uncool. #firstworldproblems	negative
2649	@VirginAmerica  how are you gonna have a deal from Dallas to DC but no deal from DC to Dallas? #sad	negative
2650	@JetBlue I have a reservation for tomorrow morning but trying to get back 2 night bc other flight was going to jfk. Can I get on list at CTG	neutral
2651	@SouthwestAir  Poor customer service displayed over the weekend during the storm. I was stuck on the tarmac for 2.5 hours with no answer!	negative
2652	@united still can't dm, it's LH7631 on 21/2/15	negative
2653	@USAirways my vacation budget was blown bc of the lack of communication from USAirways. I will never use them again or refer anyone!	negative
2654	@AmericanAir but, what I can always rely on when I fly USAir or American is that employees will be rude and unhappy.	negative
2655	@united now arrives LAX @ 8:03 am	neutral
2656	@USAirways you're the only airline that's not open sooner. It's not a confidence booster.	negative
2657	@united I flew back w other company since United didnt have an earlier flight	negative
2658	@JetBlue trivia contest to win flight. 1 question. RT and Follow &amp; I'll send you answer to enter. http://t.co/AucSYKFUHD via @WSJPlus	neutral
2659	"@AmericanAir Your response could have made all the difference. It could have made the situation better. NO TRUST...GET LOST like my bag."	negative
2660	@SouthwestAir thank you for always going above and beyond with your customer service!!!!!! #favoriteairline #luvforSW #southwestAir	positive
2661	@USAirways now you have over 50 people in line. This is stupid!!! What the heck!	negative
2662	@usairways Iâ€™m cool with weather delays etc. But lying and deceiving passengers to keep them from changing is reprehensible. #yousuck	negative
2663	@JetBlue how do I get a copy of my last flight showing original time and delay? I need it for work. Thanks!	neutral
2664	@SouthwestAir finally boarded. Looks like I'll make it to my final destination but my baggage won't # baggagefail #bagsflyfreebutnotwithme	negative
2665	@AmericanAir Just learned my flight is Cancelled Flightled.can't get through by phone and don't see any option for assistance online. Any suggestions?	negative
2666	@AmericanAir on top of that my online record was unavailable as well and then couldn't get anyone on the phone.	negative
2667	@united I'm glad you didn't mean to, but it doesn't excuse your inefficiency! Only took 70min for the bags, we were your only arrival flight	negative
2668	@jetblue offered me a complimentary drink for switching seats. Stewardess asked for my age &amp; I said 30. We giggled. #goodgenes #ilookyoung	positive
2669	@AmericanAir flight 2470 tomorrow, have no idea if we've been rescheduled and can't fix online? Have to talk to an agent yet no one answers?	negative
2670	@USAirways are the bags off Flight 1898 CLT to JFK? We landed last night just before midnight.	negative
2671	@JetBlue get flight 16 into the air	negative
2672	@united Not sure what happened @ MSP yesterday, but VERY UNHAPPY my bag was not only delayed, but sat at MSP for 8 hrs b4 delivery @ 2:30 am	negative
2673	@united I see two flights with two seats in the morning can we get on those	neutral
2674	@JetBlue's CEO Battles to Appease Passengers and Wall Street - http://t.co/E5NaxBUe4s http://t.co/E1Mex0t6Q5	neutral
2675	@JetBlue So what about the plane stuck in Newburgh won't start.  It that weather reLate Flightd as well.  These passengers on plane for 10 hrs.	negative
2676	"@VirginAmerica I have 2d and 3d embossed badges and patches superior to the ones you are currently using. http://t.co/3fq3XElbOn"	negative
2677	@virginamerica Well, I didn'tâ€¦but NOW I DO! :-D	positive
2678	@USAirways @jtrexsocial 5 hours on hold ... Safe to say no one is working .	negative
2679	@SouthwestAir Sorry! Thought I did. It's done now.	neutral
2680	@JetBlue Rats, that's a bummer!	negative
2681	@united has once again let me down. Don't think I've ever flown with them and not had problems. Worst airline period.	negative
2682	@AmericanAir i do not want to stay overnight at this airport! I have been here since 11 am this morning!	negative
2683	@united what the hell? Flight 746. Delayed since 3 pm, finally boarded and now sitting on the tarmac? Is this f&amp;&amp;%$cking plane Ever leaving?	negative
2684	@USAirways flight is already over. I think the airline should just have the flight attendants actually emphasize that VAPE is still smoking	negative
2685	@united exactly	neutral
2686	@USAirways on hold 3 hours !!!!!! What's the number to speak to someone this is unacceptable I need to change flights	negative
2687	@AmericanAir my mom tried also. That wasn't the reason they wouldn't change it. Y'all literally said that you'd rather have an empty seat.	negative
2688	@USAirways Your Baggage system has hung up on me twice because you have too many callers. I NEED TO FIND MY HUSBAND'S (@SweetingR) BAGS.	negative
2689	@united thanks for the help. Wish the phone reps could be so accomidating	positive
2690	@united I can't find any Late Flight evening flights. Are there other airports that would have an overnight flight?	negative
2691	@VirginAmerica seats in Row 8 don't recline should mention that on your website #soreback	negative
2692	@VirginAmerica I was really looking forward to my flight. can you let me know when it will be rescheduled? #diehardvirgin	negative
2693	@united Not to belabor my point,but shouldn't I be able to put a laptop bag above my seat?  Why is it announced to leave it for rollers? Thx	negative
2694	@SouthwestAir - Great flight from Phoenix to Dallas tonight!Great service and ON TIME! Makes @timieyancey very happy! http://t.co/TkVCMhbPim	positive
2695	@JetBlue thanks so much for your condolences and quick response. It is very much appreciated	positive
2696	@united It was 3387. But we helped you with the weight issue, took your vouchers, and hopped on a @Delta flight instead. #winwin	neutral
2697	@JetBlue where is the "award winning service"?	negative
2698	@JetBlue some woman stole my seat on the plane but I was the one that had to sit elsewhere. Is that standard protocol?	negative
2699	@JetBlue @Amagrino will you cover the cost of my car service waiting time?!	negative
2700	@SouthwestAir thank you. See u next wednesday in FLL. Save me some peanuts	positive
2701	@AmericanAir I Cancelled Flighted my flight. I really donâ€™t need this much trouble.	negative
2702	@AmericanAir i tried all day. Have been disconnected due to "heavy call volume."	negative
2703	@USAirways Flight 4424 operated by @FlyRepublicAir (N813MA) arrives at @FlyTPA following flight from Reagan National http://t.co/OSc9OFlol3	neutral
2704	@JetBlue = WORST. Booked in Oct. w/ email confirm &amp; NEVER INFORMED Cancelled Flightlation. Instructed "to mail written letter" http://t.co/c7Kzbvf8h8	negative
2705	@AmericanAir hey I got a call saying our flight was rescheduled but I can't get through to anyone to see if you're providing a hotel for the	negative
2706	@JetBlue not an issue but I think training &amp; information would help. Great ppl but service needs to switch from individual to group better	negative
2707	@united there is a disconnect between your PR group and the actual business strategy and employee attitude on the ground.  #liars #united	negative
2708	@AmericanAir my flight got Cancelled Flightled from GRK to DFW, then to LEX for tomorrow and I need it rebooked.	neutral
2709	@united please help http://t.co/t5mRj5Yw6I	neutral
2710	.@JetBlue yes. Filed a claim and they issued $30 credit as a courtesy. The whole thing seems exceptionally uncourteous to me.	negative
2711	@JetBlue Clients got ZERO, in 32 years career never thought this was possible.2 suitcases worth thousands of $$ in Italian clothing robbed.	negative
2712	@united yes was trying to upgrade my seat. Now there are no available spots	negative
2713	@united. ..I received on other flights. #united  truly breaks guitars. #unitedbreaksguitars #wantmymoneyback	negative
2714	@JetBlue can't change it. True blue points and I can't get to a phone	negative
2715	@USAirways That link doesn't work on mobile.	negative
2716	@SouthwestAir give me tickets to the atlanta show and I'll roadtrip from Canada!! Deal? ðŸ˜†	neutral
2717	@AmericanAir @RLDelahunty record l#oaaret got email we couldn't get rescheduled on another flight but don't know if flight is Cancelled Flightled	negative
2718	@SouthwestAir think you have great people working for you.	positive
2719	@united I got an email saying "changes to my MileagePlus account are confirmed" but I didn't make any changes. Help?	negative
2720	@AmericanAir I put a call back in at 1AM and still nothing at 8AM. You think you might get back to me?	negative
2721	@JetBlue You have very unhappy customer. After waiting 20 min on hold, rude &amp; uncaring rep has now frozen my acct. can't print bdng pass!	negative
2722	@SouthwestAir sending now via dm	neutral
2723	@SouthwestAir very frustrated with your customer service.Open seats on earlier flight, $154 to change. What a rip off!!	negative
2724	@united I canâ€™t go back to the airport, Iâ€™m working, and wonâ€™t have time.  Are you telling me there is seriously no other way?	negative
2725	@USAirways me too!	positive
2726	@USAirways thanks is there a beareavement discount anymore or not should I just book online	neutral
2727	@USAirways why now just announce delay of 4478 from PVD when you knew captain was already on delayed flight coming in? Frustrating	negative
2728	@SouthwestAir sure. Fhk2te. Am scheduled to leave this weekend but need to push to October	neutral
2729	â€œ@JetBlue: Our fleet's on fleek. http://t.co/XX5QSCjlL1â€ @BrandsSayingBae #Freberg15	neutral
2730	@SouthwestAir Looks like 'On February 19, 2015, we will open our schedule for sale through October 30, 2015' - know what time that will be?	neutral
2731	@united I don't know my flight details bc I need to explore some options which I'm unable to do bc the site won't let me.Seems to be ongoing	negative
2732	@SouthwestAir because according to the flight attendant my husband doesn't talk english, when the fact is that he understand and talks it	negative
2733	@JetBlue is REALLY getting on my nerves !! ðŸ˜¡ðŸ˜¡ #nothappy	negative
2734	@AmericanAir no response to DM or email yet.  customer service?	negative
2735	@united seriously? 45 min on the plane at bhm and now 30 min in baggage and still no bags? #worstairlineever	negative
2736	@AmericanAir your planes made me miss 2 connections in 2 days. Thanks for nothing	negative
2737	@united, no, your service here pretty much ruined my day, but thanks for the weak attempt	negative
2738	@USAirways I need help. In air on #717 to CLT from PHL. Conf: D1MQF5 Need confirmed on #1776 to BNA at 10:30. Been bumped all day, need home	negative
2739	@united also during the run I was instructed to do, I shattered my computer. http://t.co/oAflfr7WXB	negative
2740	@AmericanAir Considering it was purchased on the 21st and I attempted to use it again on the 21st I believe it would fit these parameters.	neutral
2741	@AmericanAir Great, then tell me how you will fix it? @Suntimes @WSJ @latimes @nytimes #media #filmcrew #photography #cameragear	negative
2742	@united SF crew lack a lot of customer service, LAX employees are a lot better. Wonder why...	negative
2743	@SouthwestAir No monkey business we luv SWA!! #mdw2mci #homeandreadyfornexttrip http://t.co/2xJvUn66ZZ	neutral
2744	@JetBlue #1408 IAD to JFK still hasn't boarded. What's today's excuse and how am I gonna get to work?	negative
2745	@united your staff at LaGuardia and Lagos, Nigeria were unprofessional, uncaring and not helpful. Ou	negative
2746	@SouthwestAir we've now lost a whole day of our honeymoon... Very disappointed and frustrated with everything.	negative
2747	@USAirways should, but didnâ€™t.	negative
2748	@united I believe. It was Cancelled Flighted yesterday I guess. Goes back to no notification from United about Cancelled Flightlation	negative
2749	@united @highbuddyyy that totally sucks my cousin worked at PHL said @united	negative
2750	@united I'm on hold for the 4th time waiting for you to resolve and issue with a flight for my 6-year-old son. #terribleservice #NoService	negative
2751	@AmericanAir a phone call or email when you Cancelled Flight a flight would be lovely.	negative
2752	@united now been on board with no movement for 25 min...wow this experience just keeps getting worse and worse	negative
2753	@SouthwestAir answered. My options are a refund or a resched for Monday (I'd miss work). So I'm paying hundreds for a @USAirways flight tmw.	negative
2754	@united Denver baggage handlers you totally impressed us today. Our lungs barely made the run to connect but our bags had no problem! #DEN	positive
2755	@USAirways I finally spoke to a person. Despite the mind boggling wait time, the rep was very pleasant and very helpful. Kudos to her.	positive
2756	@united flight 1219. My frustration boiled over after dealing with attendant. Her attitude was ridiculous.	negative
2757	@SouthwestAir I wish I would've known so I could've slept 2 hours more and let my friend know not to wait for me after she lands...	negative
2758	@AmericanAir please dm me	neutral
2759	@jetblue is giving me false hope of ever getting home	negative
2760	@AmericanAir aftr 10 hrs bng held hstg at mia bc aa refsd to get med bags. bag fnd aa then refsd to fix tkts they cnceld said $360 to fly	negative
2761	@JetBlue what's going on with flight 669 and how many free trips will I get from this epic inconvenience @anku http://t.co/pEUc0BMij9	negative
2762	@USAirways hire smarter IT people if your systems keep crashing instead of some of the mooks you man some of these airports with. #goDelta	negative
2763	@JetBlue - I will for sure. But my TSA-Pre works with other airlines. Why is Jetblue different?	neutral
2764	@AmericanAir  so far all I am getting is "maybe your bag will come today. We don't know." Website says "status unknown"- can you help?	negative
2765	@AmericanAir flight home Cancelled Flightled today.  Any way we can get another flight to NYC from Texas? 4 hour wait for a call back from airline	negative
2766	@united Coach interior on UA 992 looked like it was salvaged from the 80s. Tiny unusable video, no power &amp; lifevests on the floor #UA992 â€¦	negative
2767	@JetBlue Cancelled Flightling tickets for 3 best friends going on vacation and never told us #jetblue #fixthis #ripoff @ZKatcher @bretharold	negative
2768	@USAirways  but have to return car to clt can I skip my flgjt back tonight from gso to clt and pick up at clt to fll I was told yes	negative
2769	@JetBlue even @Citi responded quicker via Twitter when they #fail.... Still on hold, hoping no one books the flight..... @JetBlue #fail	negative
2770	@USAirways @AmericanAir just be prepared for a claim if that bag is lost ... Too many valuables to carry in my hands. #us2146 to #aa2924	negative
2771	@SouthwestAir #JamesAsworth has the worst corporate account manager #22 Brent. I will now take my 70plus flights to @Delta thank you	negative
2772	@united you are offering us 8 rooms for 32 people #FAIL	negative
2773	@AmericanAir need help changing a flight. Please dm	neutral
2774	@JetBlue i am sharing it to the public. I fly 20 times a year and sitting now on the tarmac in fll. Your staff is the worst i ever met.	negative
2775	@united yes it is partly used, the del-ewr is used, the return flight was Cancelled Flightled due to technical glitch in operations	negative
2776	@AmericanAir Thanks! Great stuff! I can only imagine how jammed everything is.	positive
2777	@AmericanAir 4 phone calls, 2 hrs of being sent back &amp; forth between two lines in the terminal and it's the skycap that finds a solution	negative
2778	@AmericanAir I don't want to waste any more of my time on your airline (you've already robbed 21 hours of my day) but I definitely will.	negative
2779	@united nope I gave up - maybe they'll deliver it	negative
2780	@JetBlue 266 at LGB in Sunny So Cal http://t.co/V015PK7DSi	neutral
2781	@AmericanAir thanks	positive
2782	@SouthwestAir waiting over a half hour for my checked baggage to be delivered! No updates from any ground crew	negative
2783	@SouthwestAir thanks, already subscribe and have a RR Account. Had received a promo code last month but has since expired. Any new offers?	positive
2784	@united CDG-LAS 42 hours. And my luggage is in SFO. I've been wearing the same clothes for 42 hours. Thank you. #flythefriendlyskies	negative
2785	@AmericanAir my flt is at 7a tom. I have now rec'd notification that I'm going out from some other airport	negative
2786	@SouthwestAir I love ya but your bringin me down. An hour Late Flight leaving and now we've been sitting in the runway for 20 min ðŸ˜¥ #fail	negative
2787	@USAirways Fuck you	negative
2788	@SouthwestAir I'm running out of money to keep paying for hotel rooms &amp; food in NYC. You don't help people with $ spent	negative
2789	@SouthwestAir Hey, friends. When I phone the A-list number your IVR hangs up on me. Multiple times. Not sure how to proceed?	negative
2790	@united u Cancelled Flighted my flight from IAD to JAX. Was supposed to use plane from BNA but u used that plane for another destination instead. 1/2	negative
2791	@united its in black and white. EU law and all that â‚¬600 for a Cancelled Flightled flight. I want my money	negative
2792	@USAirways Darn it, first in line for no upgrade! Wish I understood the policy. :) http://t.co/xGPaAyFDwt	neutral
2793	@JetBlue thanks! Have a good Sunday.	positive
2794	@SouthwestAir Service rep didn't say I was dumb just had the tone of voice like I should have known about it.	negative
2795	@united Could you update me on the suitcase please? The online and phone tracking told me nothing. I was told I'd have it back yesterday!	negative
2796	@united deserves to go bankrupt. Just delayed an outbound flight with no info on the connecting flight that we're going to miss	negative
2797	@SouthwestAir now on hold for 2.5 hours waiting to speak to someone about my Cancelled Flightled flight from Philly to ORL	negative
2798	@AmericanAir  that's what I am hoping for	neutral
2799	@USAirways we're all standing here and no one is saying anything. I'll most likely be missing my flight to BWI AGAIN. http://t.co/JhaU4K48yv	negative
2800	@USAirways this is so unacceptable. I'm going for the day. Now most of my day will be sitting on your plane. Not to mention there is no air	negative
2801	@SouthwestAir are 5 people there?	neutral
2802	@USAirways flight today showing on time online, not able to check in. Called &amp; told was Cancelled Flightled, put on hold over an hr ago. Help?	negative
2803	@AmericanAir How is hanging up on customers because of "high volume" customer service? Tried to resolve via DM-still waiting.So bad. #aafail	negative
2804	@United landed in den on time stuck waiting for gate for 30 min. Maybe an update would be a good idea capt?	negative
2805	@USAirways I can't wait for the @nytimes and @WSJ to find out how poorly @USAirways handled this situation. #shameful http://t.co/HHOxQPsUbA	negative
2806	.@VirginAmerica I heard he has a virgin mobile hotspot ;)	neutral
2807	@AmericanAir extremely upset that your baggage handlers decide to go in my luggage and take my belongings	negative
2808	@united nice. I wonder how you pick who to respond to? Maybe only happy customers are easier. I wonder how many of those you have left.	negative
2809	@JetBlue If you have well-priced flights to #Oahu - we could be best friends. @vincenzolandino	neutral
2810	@SouthwestAir another great trip! LAX 823 - LAS 3075-  BNA. Thanks so much!!!	positive
2811	@USAirways what is with all the Cancelled Flightlations to PBI? We have pax at DCA that have been sent to 4 different lines between AAL and AWE. Help!	negative
2812	@USAirways My last flight was Cancelled Flightled and I'm very disappointed.	negative
2813	@JetBlue I know, but I wanted to pass it along. Not good for the "T5 experience" esp for someone who flies 2-3 times a month.	negative
2814	@USAirways I would be on my way but   wether has delayed yet again.. Love the Charlotte ice storm!!  Good luck with mad customers	negative
2815	@AmericanAir an hour at baggage carousel and still no luggage?? Nail in the coffin.	negative
2816	@JetBlue if I tell you I like that @warriors pick, will that get me that bump to first class? :)	positive
2817	@USAirways @AmericanAir are u paying incedentals? #noworstairline	neutral
2818	@USAirways 2.5 hours Late Flightr and the flight has been Cancelled Flightled. You gotta work on your internal communication skills.	negative
2819	@AmericanAir When Flight Booking Problems an int'l flight online, do I have to provide a passport number when Flight Booking Problems or just when I arrive at airport?	neutral
2820	@USAirways Really hoping I don't get charged for this flight because they couldn't handle the influx of calls. Bummer.	negative
2821	@JetBlue Has D.C. Thinking About Summer With New Nantucket Service - Broadway World http://t.co/dS22ceeEnj	neutral
2822	@SouthwestAir too bad I'm getting this memo: "Your reservation contains modifications that prevent you from changing it online." #FUSTURATED	negative
2823	@SouthwestAir been on hold for 30 min trying to rebook my flight you Cancelled Flightled. Help?!	negative
2824	@AmericanAir don't worry you won't steal my money again	negative
2825	@united it was eventually explained that weather conditions too extreme to get luggage off planes. Will be sent on. But I won't be for days!	negative
2826	@USAirways never let's me down, every. Single. Flight. Gets delayed.	negative
2827	@SouthwestAir Thank You. We'll be in touch! #MoveAboutTheCountry	positive
2828	@AmericanAir Yes, talked to them. FLL says is at central. Central says is at FLL and here we go again. I'm betting this will go 6 mths	negative
2829	@USAirways Very frustrated, checked bag in Logan, was not given a luggage ticket,now luggage is lost &amp; no ownership from @USAirways	negative
2830	@AmericanAir got back eventually! Was a rollercoaster. Once I got to the airport &amp; got to speak to someone things got fixed very quick.	positive
2831	@AmericanAir Thank you	positive
2832	@SouthwestAir Great #BlackHistoryMonth commercial! Thx! #ATL #singer #musician #life #BlackLivesMatter	positive
2833	@AmericanAir it's GTSVYB. It says it's Cancelled Flightled when I try to check.	negative
2834	@united I am calling to check on a future flight and your first agent hung up and now you sent me to the pet travel line!! This is HELL!!	negative
2835	@USAirways If you believe in keeping your customers happy, especially after a mistake was made on your part...	negative
2836	@AmericanAir  CXL flight. rebooked 2 PAX no problems. Thank you and everyone at AA for helping us all out!	positive
2837	@united They finally gave in a let him on. After they threatened to send him back to Vegas on coach. Thnx.	positive
2838	@AmericanAir You guys are the talk of the Americans down here in Ecuador! Read this! https://t.co/5ON3KlzVMT	neutral
2839	@USAirways Cant help but be frustrated after an hour call with u ends up with a disconnection and no answers especially as div pref member.	negative
2840	@united oh flight was fine. my lost luggage? not so much. looks like I'll be at least a half day Late Flight to my conference in Santa Monica...	negative
2841	@united just landed. Might want to check flight 304 plane from Houston. That sound was during takeoff &amp; landing http://t.co/QKquRagGoO	negative
2842	@AmericanAir Was told you could only refund me the cost of my original return flight (note: flight you had booked for me was more expensive)	negative
2843	@USAirways please secure the 'footrest' shelf' in business class on A330 airplanes!!! http://t.co/ZL4bVEXmcJ	negative
2844	@JetBlue I'd like to spread my grandpa's ashes in Naples, Italy he lived in the 50's while serving his 30+ yrs in the @USNavy #FlyItForward	neutral
2845	@SouthwestAir I DM'd you	neutral
2846	@SouthwestAir yall have me sleeping in the airport until 4pm tomorrow! thanks	negative
2847	@VirginAmerica Sent a couple messages to the email you provided but to no avail. Will try again next year. Cheers.	negative
2848	@JetBlue I clear that folder regularly and JetBlue is white listed so it never got to me.	neutral
2849	@United Claudia in IAH terminal b travel assistance has me all set. Great service. Thank you.	positive
2850	@VirginAmerica got a flight (we were told) for 4:50 today..,checked my email and its for 4;50 TOMORROW. This is unacceptable.	negative
2851	@USAirways Best part was hearing the attendant give a voucher to person next to me for hotel at BGR. Then my guy saying "we don't do that"	negative
2852	@united I would like 2 speak @United VP of #CustExp Jimmy Samartzis! I sent a survey/email about my awful flight exp http://t.co/OtFZ7CygUQ	negative
2853	@JetBlue they miraculously fixed the plane #kudos to shoe ever it was	positive
2854	@JetBlue as requested, here's selfie somewhere over the Rocky's. #milehighselfieclub http://t.co/A1ChOxKPJp	neutral
2855	@SouthwestAir 3 hours and 80 degree difference. Yes please!!  MHT TO MCO @sadie4406 http://t.co/MRAW3qDw4D	positive
2856	@JetBlue since high likelihood of snow at time of flight tomorrow, any chance I can rebook for Sunday?	neutral
2857	@united when will I hear? Guitar was damaged in December. I use my guitar to earn a living. Get your act together!	negative
2858	Thank you â€œ@united: @TRUU_Tall I can certainly take a look. Please follow and DM me your confirmation number for assistance. ^JHâ€	positive
2859	@JetBlue you guys need live chat.	negative
2860	@AmericanAir well I'm flying @JetBlue instead - for free! Their credits actually work.	neutral
2861	@united no thanks	neutral
2862	@AmericanAir Great - thank you.	positive
2863	@JetBlue if my flight was delayed can I show up at the airport with the appropriate amount of time for the delay or do I have to go on time?	negative
2864	@AmericanAir I might look into that. My wife travels much more than I do. Could we both use the membership?	positive
2865	@JetBlue I would go to Dallas to see my grand baby that I miss so much. I feel like a piece of my heart is there.	neutral
2866	@united you Cancelled Flighted our flights for no reason &amp; now we have been on the phone for AN HOUR on our vacation. Why?	negative
2867	@USAirways @AmericanAir Can you bring guinea pigs in small pet carrier onboard your flights?	positive
2868	@SouthwestAir  we understand air delays which are out of your control, terrible telephone support, apps and online access that do not work??	negative
2869	@AmericanAir come on I just want to go home I can't miss another day of work #stuckinmemphis #texasisclosed	negative
2870	@USAirways just hung up on me again.  Another waste of an hour of my time.  How am I supposed to book a one way award flight?  #badwebsite	negative
2871	@SouthwestAir i live in the southwest, Imagine Dragons is my favorite band, and i met my 2bestfriends thanks to them. it would be amazing +	positive
2872	@SouthwestAir sent	neutral
2873	@united the upgrade to first class was a nice way to fix your earlier mistake. Thank you!	positive
2874	@USAirways will shall see in the next couple of minutes.	neutral
2875	@united rude cust ser agents busy chatting, then yelled bc I took pic. Put me stdby when seat. Diff agent gave me seat 30min Late Flightr. Platinum	negative
2876	@AmericanAir so what if I didn't have the funds to purchase another ticket? Your error would cause my family to miss the funeral	negative
2877	@JetBlue thanks for the info. Already doing it now before we board! Looking forward to the future upgrades! #JetBlue http://t.co/5Db9eSBNzG	positive
2878	@usairways - It's all automated and no one cares to understand the problem I'm having	negative
2879	@united how much does it cost to check in an additional bag? Traveling from newark to glasgow. Thank you :)	neutral
